demand_electricity,pv,heat_pump,battery,import,export_pv
-0.0,0.0,-0.0,0.0,0.8689889999999427,0.0
-0.0,0.0,-0.0,0.0,0.4548480000000587,0.0
-0.0,0.0,-0.0,0.0,0.4292925000004863,0.0
-0.0,0.0,-0.0,0.0,0.2084714999998486,0.0
-0.0,0.0,-0.0,0.0,0.238274999999984,0.0
-0.0,0.0,-0.0,0.0,0.18774000000005098,0.0
-0.0,0.0,-0.0,0.0,1.087920000000304,0.0
-0.0,0.0,-0.0,0.0,0.7656600000000268,0.0
-0.0,0.0,-0.0,0.0,0.5441639435747224,0.0
-0.0,0.0,-0.0,0.0,0.5513256666248895,0.0
-0.0,0.0,-0.0,0.0,1.1102231036750692,0.0
-0.0,0.0,-0.0,0.0,0.9184348657502213,0.0
-0.0,0.0,-0.0,0.0,0.9110556185998353,0.0
-0.0,0.0,-0.0,0.0,0.9474554705627927,0.0
-0.0,0.0,-0.0,0.0,1.148770379249948,0.0
-0.0,0.0,-0.0,0.0,1.6904325176006978,0.0
-0.0,0.0,-0.0,0.0,2.018877499998867,0.0
-0.0,0.0,-0.0,0.0,1.791439999999787,0.0
-0.0,0.0,-0.0,0.0,2.371803000000789,0.0
-0.0,0.0,-0.0,0.0,2.59342649999951,0.0
-0.0,0.0,-0.0,0.0,2.0018985000005483,0.0
-0.0,0.0,-0.0,0.0,2.211699999999872,0.0
-0.0,0.0,-0.0,0.0,1.1466990000004431,0.0
-0.0,0.0,-0.0,0.0,0.6742639999995427,0.0
-0.0,0.0,-0.0,0.0,0.5047724999998245,0.0
-0.0,0.0,-0.0,0.0,0.3458490000000844,0.0
-0.0,0.0,-0.0,0.0,0.28246399999989286,0.0
-0.0,0.0,-0.0,0.0,0.21335999999992056,0.0
-0.0,0.0,-0.0,0.0,0.13176800000015648,0.0
-0.0,0.0,-0.0,0.0,0.130620000000381,0.0
-0.0,0.0,-0.0,0.0,1.2691199999992953,0.0
-0.0,0.0,-0.0,0.0,1.0428900000003523,0.0
-0.0,0.0,-0.0,0.0,1.028032509937971,0.0
-0.0,0.0,-0.0,0.0,1.194087735199632,0.0
-0.0,0.0,-0.0,0.0,0.7192508769120672,0.0
-0.0,0.0,-0.0,0.0,0.7804457642251011,0.0
-0.0,0.0,-0.0,0.0,1.937634682250418,0.0
-0.0,0.0,-0.0,0.0,1.9739175698245144,0.0
-0.0,0.0,-0.0,0.0,1.9709170766002724,0.0
-0.0,0.0,-0.0,0.0,1.3190350621749565,0.0
-0.0,0.0,-0.0,0.0,2.0347194999997797,0.0
-0.0,0.0,-0.0,0.0,2.148387499999699,0.0
-0.0,0.0,-0.0,0.0,2.3278069999996807,0.0
-0.0,0.0,-0.0,0.0,1.8625200000009539,0.0
-0.0,0.0,-0.0,0.0,1.5579399999991816,0.0
-0.0,0.0,-0.0,0.0,1.346022000000664,0.0
-0.0,0.0,-0.0,0.0,1.9023899999995248,0.0
-0.0,0.0,-0.0,0.0,0.6490260000001825,0.0
-0.0,0.0,-0.0,0.0,0.3875755000003678,0.0
-0.0,0.0,-0.0,0.0,0.4542069999997212,0.0
-0.0,0.0,-0.0,0.0,0.19921600000030712,0.0
-0.0,0.0,-0.0,0.0,0.0901120000000822,0.0
-0.0,0.0,-0.0,0.0,0.08945999999972626,0.0
-0.0,0.0,-0.0,0.0,0.06940799999996672,0.0
-0.0,0.0,-0.0,0.0,1.301272000000039,0.0
-0.0,0.0,-0.0,0.0,1.7283800000001415,0.0
-0.0,0.0,-0.0,0.0,1.2465808561503873,0.0
-0.0,0.0,-0.0,0.0,1.3374777026370424,0.0
-0.0,0.0,-0.0,0.0,2.1564584426994085,0.0
-0.0,0.0,-0.0,0.0,1.3715544108001565,0.0
-0.0,0.0,-0.0,0.0,0.2724914977502572,0.0
-0.0,0.0,-0.0,0.0,1.0495600075002842,0.0
-0.0,0.0,-0.0,0.0,1.8678440014489661,0.0
-0.0,0.0,-0.0,0.0,3.244079709788479,0.0
-0.0,0.0,-0.0,0.0,2.2864949999997877,0.0
-0.0,0.0,-0.0,0.0,2.234985000000348,0.0
-0.0,0.0,-0.0,0.0,3.253109000000003,0.0
-0.0,0.0,-0.0,0.0,1.8223519999981406,0.0
-0.0,0.0,-0.0,0.0,1.3169225000018108,0.0
-0.0,0.0,-0.0,0.0,1.2151799999989104,0.0
-0.0,0.0,-0.0,0.0,0.7561600000003661,0.0
-0.0,0.0,-0.0,0.0,0.5096560000001197,0.0
-0.0,0.0,-0.0,0.0,0.5045849999997961,0.0
-0.0,0.0,-0.0,0.0,0.23038400000023104,0.0
-0.0,0.0,-0.0,0.0,0.1569259999996773,0.0
-0.0,0.0,-0.0,0.0,0.1171280000006118,0.0
-0.0,0.0,-0.0,0.0,0.19484849999980694,0.0
-0.0,0.0,-0.0,0.0,0.15184799999959245,0.0
-0.0,0.0,-0.0,0.0,1.0775359999999636,0.0
-0.0,0.0,-0.0,0.0,1.2513870000010099,0.0
-0.0,0.0,-0.0,0.0,1.7028377277495417,0.0
-0.0,0.0,-0.0,0.0,1.369138057487288,0.0
-0.0,0.0,-0.0,0.0,1.1160669542376724,0.0
-0.0,0.0,-0.0,0.0,1.6067302307996458,0.0
-0.0,0.0,-0.0,0.0,0.30971153002562973,0.0
-0.0,0.0,-0.0,0.0,0.2648238718496474,0.0
