demand_heat,district_heating_industry
-0.0,0.02215452
-0.0,0.021019387520000002
-0.0,0.0187867
-0.0,0.015771047360000002
-0.0,0.014838849999999999
-0.0,0.0718782237
-0.0,0.024678675539999997
-0.0,1.26834
-0.0,1.3949121500000001
-0.0,0.9156994
-0.0,1.1157819123900001
-0.0,1.08732492
-0.0,0.93363573
-0.0,0.9505431179999999
-0.0,0.99138
-0.0,1.1628288612400002
-0.0,1.16064025936
-0.0,1.6147943836799998
-0.0,0.9096301117600001
-0.0,1.03180239552
-0.0,1.73782849701
-0.0,1.06279081916
-0.0,1.1396784972
-0.0,0.09604538789999999
-0.0,0.01738271097
-0.0,0.015382995679999999
-0.0,0.0146705
-0.0,0.01384665763
-0.0,0.01392495
-0.0,0.06773320000000001
-0.0,0.270723
-0.0,2.30691949104
-0.0,1.9267717601600003
-0.0,1.45914399981
-0.0,1.10468683028
-0.0,1.90423289
-0.0,1.33397757718
-0.0,1.44343726905
-0.0,1.3904607199999999
-0.0,0.8651017851
-0.0,1.5547384704
-0.0,0.9696816826799999
-0.0,2.88540655515
-0.0,1.12229902336
-0.0,0.9776637164
-0.0,2.4191413589599997
-0.0,1.3776119190399998
-0.0,0.07569615696
-0.0,0.01721709548
-0.0,0.01633126794
-0.0,0.01918977523
-0.0,0.0137085
-0.0,0.01395016883
-0.0,0.052763817420000005
-0.0,0.1279505601
-0.0,2.18875954228
-0.0,1.7356016271000003
-0.0,2.2157606838399997
-0.0,1.5812446451200002
-0.0,1.00252419261
-0.0,1.51073195
-0.0,0.7880278
-0.0,0.8774
-0.0,0.7844444990300001
-0.0,1.2235173988199999
-0.0,1.5617370148199998
-0.0,1.61998296432
-0.0,2.06286787827
-0.0,1.2024812465599999
-0.0,1.2470687725599998
-0.0,1.1300680938299998
-0.0,0.05747394559999999
-0.0,0.022110140000000004
-0.0,0.024354
-0.0,0.017075499999999997
-0.0,0.01695192
-0.0,0.01673672
-0.0,0.28908539000000005
-0.0,0.6954742799999999
-0.0,3.19767709
-0.0,0.9152390520000001
-0.0,1.76091767621
-0.0,1.39604
-0.0,0.7672768
-0.0,1.11279485
-0.0,0.7122
-0.0,1.31996
-0.0,1.18375206854
