demand_heat,boiler,heat_pump,import
-50.256,50.0,0.2560000000000002,-0.0
-60.769,50.0,10.768999999999998,-0.0
-45.628,45.628,0.0,-0.0
-11.884,11.884,0.0,-0.0
-18.14,18.14,0.0,-0.0
-1.0,1.0,0.0,-0.0
-4.628,4.628,0.0,-0.0
0.0,0.0,0.0,-0.0
-6.256,6.256,0.0,-0.0
-3.628,3.628,0.0,-0.0
-41.0,41.0,0.0,-0.0
-90.256,50.0,40.256,-0.0
-94.165,50.0,44.165000000000006,-0.0
-92.793,50.0,42.793000000000006,-0.0
-75.653,50.0,25.653000000000006,-0.0
-85.165,50.0,35.165000000000006,-0.0
-66.14,50.0,16.14,-0.0
-67.769,50.0,17.769000000000005,-0.0
-61.14,50.0,11.14,-0.0
-64.769,50.0,14.769000000000005,-0.0
-54.884,50.0,4.884,-0.0
-58.628,50.0,8.628,-0.0
-78.653,50.0,28.653000000000006,-0.0
-49.256,49.256,0.0,-0.0
-64.653,50.0,14.653000000000006,-0.0
-65.653,50.0,15.653000000000006,-0.0
-48.884,48.884,0.0,-0.0
-42.165,42.165,0.0,-0.0
-29.653,29.653,0.0,-0.0
-2.0,2.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
