balance,supply_grid,exchanged
-15.744246688029495,2.676521936965014,0.0
-13.810680021366366,2.2097088034186187,0.0
-12.132557846031967,1.8198836769047948,0.0
-7.6918232234212045,0.6922640901079083,0.0
-6.240556556752461,0.6240556556752461,0.0
-5.332806556762094,0.7465929179466932,0.0
-11.289606556769286,1.6934409835153927,0.0
-23.38257322342659,2.3382573223426593,0.0
-19.723750966430188,1.3806625676501134,0.0
-15.330641888924838,1.5330641888924839,0.0
-30.712291963592484,4.299720874902948,0.0
-27.272460717421865,4.09086910761328,0.0
-21.363339882266203,3.4181343811625924,0.0
-18.687408673941867,2.80311130109128,0.0
-28.78958717575437,2.878958717575437,0.0
-27.425355614755528,4.388056898360885,0.0
-29.403473223422772,4.998590447981871,0.0
-23.689673223439634,4.737934644687927,0.0
-28.95102322342295,6.079714876918819,0.0
-35.52578989008313,7.460415876917457,0.0
-33.648823223445234,7.066252876923499,0.0
-27.961306556757656,5.592261311351532,0.0
-19.406023223431113,3.4930841802176,0.0
-13.684956556750956,2.189593049080153,0.0
-11.375956556775346,1.706393483516302,0.0
-8.018823223415078,1.122635251278111,0.0
-6.162739890089156,0.862783584612482,0.0
-6.331406556759248,0.6331406556759248,0.0
-4.470006556766748,0.6258009179473448,0.0
-5.16047322344275,0.722466251281985,0.0
-12.004606556749437,1.8006909835124154,0.0
-22.274489890088283,3.3411734835132423,0.0
-21.754353408933305,3.2631530113399956,0.0
-21.609948589440144,3.457591774310423,0.0
-16.58019158824478,2.8186325700016126,0.0
-17.103854000261393,3.0786937200470508,0.0
-22.688082926767745,4.3107357560858715,0.0
-42.121086726420316,7.160584743491454,0.0
-32.11378873060201,5.138206196896322,0.0
-19.722443267094032,3.3528153554059856,0.0
-25.10077322341285,4.769146912448441,0.0
-23.182356556779677,5.795589139194919,0.0
-32.11903989008091,7.38737917471861,0.0
-26.850389890096558,5.907085775821243,0.0
-27.213089890092434,5.442617978018487,0.0
-28.54228989009207,5.137612180216573,0.0
-30.92465655677492,4.6386984835162375,0.0
-14.76870655675538,2.067618917945753,0.0
-10.639489890088123,1.383133685711456,0.0
-8.959039890102037,1.164675185713265,0.0
-6.812339890107992,0.5449871912086394,0.0
-4.872873223423099,0.38982985787384794,0.0
-4.774473223422319,0.4297025901080087,0.0
-5.327406556754795,0.4261925245403836,0.0
-12.2360898900998,1.9577743824159681,0.0
-25.366623223431365,5.073324644686274,0.0
-14.549274638763023,3.055347674140235,0.0
-17.789053806252262,4.09148237543802,0.0
-26.34886838826602,6.3237284131838445,0.0
-19.600808700761515,4.116169827159918,0.0
-7.579074191924434,1.5158148383848868,0.0
-17.520876661764085,3.5041753323528173,0.8710734132357665
-26.11923324276353,5.485038980980342,0.0
-33.15536465825072,8.951948457727694,0.0
-22.178473223448556,5.988187770331111,0.0
-18.41442322340731,5.524326967022193,0.0
-28.87312322342997,8.95066819926329,0.0
-21.913956556764955,6.135907835894188,0.0
-22.08622322343649,5.079831341390393,0.0
-22.90728989007961,4.581457978015922,0.0
-14.629473223436449,2.4870104479841966,0.0
-12.306489890096694,1.9690383824154711,0.0
-10.750706556753531,1.6126059835130298,0.0
-6.660073223434665,0.9324102512808532,0.0
-5.794406556755362,0.6373847212430899,0.0
-5.417606556757164,0.595936721243288,0.0
-5.610823223446539,0.6171905545791193,0.0
-5.341539890083382,0.6409847868100058,0.0
-10.950739890093246,1.7521183824149194,0.0
-31.64503989010432,5.696107180218777,0.0
-25.5906714119183,5.118134282383661,0.0
-24.728954596926926,4.698501373416116,0.0
-14.012295706939222,2.6623361843184523,0.821177495578103
-24.724061258091215,4.450331026456419,0.0
-11.168961468250938,2.010413064285169,0.0
-11.564825674426547,2.0816686213967786,0.0
-23.61307625542775,4.250353725976995,0.0
-27.940860106615624,5.029354819190812,0.0
-16.851689890067412,3.2018210791128086,0.0
-19.286539890103857,3.8573079780207715,0.0
-30.799456556763154,6.159891311352631,0.0
-23.80182322342724,4.522346412451176,0.0
-27.662906556755612,4.702694114648454,0.0
-24.833306556772865,3.9733290490836586,0.0
-16.40462322343874,2.6247397157501986,0.0
-16.042023223429613,2.4063034835144417,0.0
-13.307139890081467,1.8629995846114056,0.0
-6.9456065567519545,0.764016721242715,0.0
-6.107606556777682,0.4886085245422146,0.0
-5.309673223415302,0.4247738578732242,0.0
-4.540273223434269,0.36322185787474154,0.0
-4.8065398900853324,0.4325885901076799,0.0
-13.266556556762355,2.3879801802172236,0.0
-27.56843989010228,6.065056775822502,0.0
-18.272231533097433,4.019890937281435,0.0
-20.206512627257617,4.647497904269252,0.0
-12.847544289751312,2.8264597437452887,0.0
-20.287783044262873,4.463312269737832,0.0
-4.364147035686654,0.9164708774941972,0.36133841557260205
-13.994434124932335,2.93883116623579,0.0
-31.888370394101848,7.015441486702406,0.0
-35.20811320325144,8.097866036747833,0.0
-24.74702322344012,5.691815341391228,0.0
-27.015356556755567,7.294146270324004,0.0
-34.47552322342375,9.308391270324414,0.0
-22.232689890096253,6.002826270325989,0.0
-28.783223223441688,6.907973573626005,0.0
-22.193506556748936,4.882571442484766,0.0
-20.236489890089114,4.2496628769187135,0.0
-12.878489890109543,2.5756979780219087,0.0
-11.95018989008831,2.509539876918545,0.0
-10.024606556753861,2.0049213113507722,0.0
-7.344139890108636,1.3953865791206408,0.0
-5.344606556753206,0.962029180215577,0.0
-4.967406556761489,0.8444591146494532,0.0
-5.239273223427517,0.9954619124512283,0.0
-11.357673223428733,2.271534644685747,0.0
-23.97715655675961,5.51474600805471,0.0
-30.872483570086235,7.409396056820696,0.0
