demand_electricity,pv,battery,import,export_pv
-0.0,0.0,0.0,0.49575399999994263,0.0
-0.0,0.0,0.0,0.3762880000000587,0.0
-0.0,0.0,0.0,0.3195300000004863,0.0
-0.0,0.0,0.0,0.1651139999998486,0.0
-0.0,0.0,0.0,0.165099999999984,0.0
-0.0,0.0,0.0,0.15400000000005096,0.0
-0.0,0.0,0.0,0.15042000000030384,0.0
-0.0,0.0,0.0,0.11656000000002678,0.0
-0.0,0.0,0.0,0.14294144357472235,0.0
-0.0,0.0,0.0,0.028150666624889416,0.0
-0.0,0.0,0.0,0.048148103675068867,0.0
-0.0,0.0,0.0,0.21958486575022132,0.0
-0.0,0.0,-3.062199577389694,-0.0,0.0
-0.0,0.0,2.480381657685652,0.06710570593704245,0.0
-0.0,0.0,0.0,0.4337703792499479,0.0
-0.0,0.0,0.0,0.5864325176006976,0.0
-0.0,0.0,0.0,0.808009999998867,0.0
-0.0,0.0,0.0,0.793239999999787,0.0
-0.0,0.0,0.0,0.986748000000789,0.0
-0.0,0.0,0.0,1.1405939999995098,0.0
-0.0,0.0,0.0,1.0215660000005482,0.0
-0.0,0.0,0.0,0.9207999999998719,0.0
-0.0,0.0,0.0,0.6116040000004431,0.0
-0.0,0.0,0.0,0.4371839999995427,0.0
-0.0,0.0,0.0,0.28520999999982455,0.0
-0.0,0.0,0.0,0.20966400000008437,0.0
-0.0,0.0,0.0,0.24872399999989286,0.0
-0.0,0.0,0.0,0.21335999999992056,0.0
-0.0,0.0,0.0,0.13176800000015648,0.0
-0.0,0.0,0.0,0.130620000000381,0.0
-0.0,0.0,0.0,0.14546999999929539,0.0
-0.0,0.0,0.0,0.1803900000003523,0.0
-0.0,0.0,0.0,0.17235750993797103,0.0
-0.0,0.0,-0.3593345251549033,-0.0,0.0
-0.0,0.0,0.056205398957075686,-0.0,0.0
-0.0,0.0,-1.8311401233363023,-0.0,0.0
-0.0,0.0,1.718079066320801,0.0018463030950413924,0.0
-0.0,0.0,0.0,0.6826825698245143,0.0
-0.0,0.0,0.0,0.6371170766002725,0.0
-0.0,0.0,0.0,0.6042700621749565,0.0
-0.0,0.0,0.0,0.7660419999997794,0.0
-0.0,0.0,0.0,0.9074499999996987,0.0
-0.0,0.0,0.0,0.8087719999996807,0.0
-0.0,0.0,0.0,0.837540000000954,0.0
-0.0,0.0,0.0,0.7688399999991815,0.0
-0.0,0.0,0.0,0.7258320000006643,0.0
-0.0,0.0,0.0,0.568739999999525,0.0
-0.0,0.0,0.0,0.48039600000018257,0.0
-0.0,0.0,0.0,0.3249480000003678,0.0
-0.0,0.0,0.0,0.26629199999972114,0.0
-0.0,0.0,0.0,0.1199360000003071,0.0
-0.0,0.0,0.0,0.0708320000000822,0.0
-0.0,0.0,0.0,0.0669599999997263,0.0
-0.0,0.0,0.0,0.06940799999996672,0.0
-0.0,0.0,0.0,0.18419200000003913,0.0
-0.0,0.0,0.0,0.3874800000001415,0.0
-0.0,0.0,0.0,0.35980335615038744,0.0
-0.0,0.0,-0.1807934494917405,-0.0,0.0
-0.0,0.0,0.14644269408830984,0.18833785745002138,0.0
-0.0,0.0,0.0,0.5897769108001565,0.0
-0.0,0.0,-3.96242304895976,-0.0,0.0
-0.0,0.0,-0.42110092012197464,-0.0,0.0
-0.0,0.0,3.550654414956205,0.0821669816645519,0.0
-0.0,0.0,0.0,1.3786497097884785,0.0
-0.0,0.0,0.0,0.8812799999997879,0.0
-0.0,0.0,0.0,0.8904600000003483,0.0
-0.0,0.0,0.0,0.8929240000000027,0.0
-0.0,0.0,0.0,1.0548719999981404,0.0
-0.0,0.0,0.0,0.7461200000018108,0.0
-0.0,0.0,0.0,0.6260799999989104,0.0
-0.0,0.0,0.0,0.5451900000003662,0.0
-0.0,0.0,0.0,0.3540160000001197,0.0
-0.0,0.0,0.0,0.2864099999997961,0.0
-0.0,0.0,0.0,0.19538400000023104,0.0
-0.0,0.0,0.0,0.1304159999996773,0.0
-0.0,0.0,0.0,0.1171280000006118,0.0
-0.0,0.0,0.0,0.11435599999980696,0.0
-0.0,0.0,0.0,0.12292799999959242,0.0
-0.0,0.0,0.0,0.1575359999999637,0.0
-0.0,0.0,0.0,0.21967200000101,0.0
-0.0,0.0,0.0,0.28373772774954137,0.0
-0.0,0.0,0.0,0.2533155574872877,0.0
-0.0,0.0,-2.7566745393355645,-0.0,0.0
-0.0,0.0,2.2329063768618074,0.04431891726202839,0.0
-0.0,0.0,-9.550665228030049,-0.0,0.0
-0.0,0.0,-6.867665849779172,-0.0,0.0
-0.0,0.0,6.572528092195293,-0.0,0.0
-0.0,0.0,6.726320080830177,0.32092324149474066,0.0
-0.0,0.0,0.0,0.44494199999899137,0.0
-0.0,0.0,0.0,0.2794800000010582,0.0
-0.0,0.0,0.0,0.3678800000001502,0.0
-0.0,0.0,0.0,0.6561840000004849,0.0
-0.0,0.0,0.0,0.7234519999985242,0.0
-0.0,0.0,0.0,0.6769600000002538,0.0
-0.0,0.0,0.0,0.6291840000002413,0.0
-0.0,0.0,0.0,0.4711199999998825,0.0
-0.0,0.0,0.0,0.37785999999981873,0.0
-0.0,0.0,0.0,0.19797800000027566,0.0
-0.0,0.0,0.0,0.15118400000021212,0.0
-0.0,0.0,0.0,0.0941759999995702,0.0
-0.0,0.0,0.0,0.07038400000004914,0.0
-0.0,0.0,0.0,0.08310599999980695,0.0
